document_id,evidence_queries
-000-809-CEZ_Energy_Efficiency_Directive_Public_Consultation_Response-Jun2021_AccessedJuly2021.pdf,"['Energy and Resource Efficiency', 'Emissions Trading']"
-000-740-Uniper_Submission_Clean-Growth-Strategy_Dec17_accessedFeb21.pdf,"['Energy Transition & Zero Carbon Technologies', 'Emissions Trading', 'Carbon Tax']"
-000-862-Unilever_2021_Zero_deforestation__May2021.pdf,"['Communication of Climate Science', 'Alignment with IPCC on Climate Action']"
-000-748-BASF_Creating-Chemistry_issue10_magazine_22.2.21_feb2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'Communication of Climate Science', 'Alignment with IPCC on Climate Action']"
-000-830-Press_release_August_2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'Support of UN Climate Process']"
-000-256-Xcel_Consultation_CPP-2016_23-02-2017.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation', 'Emissions Trading', 'Renewable Energy']"
-000-898-Vistra_website_climatereport_sept2020.pdf,"['Communication of Climate Science', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations']"
-001-023-Honda-Consultation-UK_CO2-Standards_08-22.pdf,"['Energy Transition & Zero Carbon Technologies', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations']"
-000-713-Woodside_agitating_for_aggressive_action_on_climate_change.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation', 'Supporting the Need for Regulations']"
-000-390-Honda-SR-2016-en-all.pdf,"['Energy Transition & Zero Carbon Technologies', 'Alignment with IPCC on Climate Action']"
-000-715-Sasol_ClimateChangeMediaRoundtablescript_12.11.20_nov2020.pdf,"['Energy Transition & Zero Carbon Technologies', 'Support of UN Climate Process']"
-000-437-PepsiCo_2019_CDP_Dec2019.pdf,"['Transparency on Legislation', 'Carbon Tax']"
-000-892-Dominion_CTbills_testimony_4.3.21_dec2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'Renewable Energy']"
-000-869-Vedanta_TCFD-Report_6.pdf,"['Energy Transition & Zero Carbon Technologies', 'Support of UN Climate Process']"
-000-077-Hitachi_2014_Sustainability_report_august_13_2015.pdf,"['Communication of Climate Science', 'Alignment with IPCC on Climate Action']"
-000-743-Siemens_EU-Consultation_Offshore-Wind-Strategy_15-02-2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation', 'Renewable Energy']"
-000-705-Bluescope_SustainabilityReport2020_15_accessedOct20.pdf,"['Support of UN Climate Process', 'Alignment with IPCC on Climate Action']"
-000-731-LafargeHolcim_Twitter_renwave_11.12.19_jan2021.pdf,"['Energy and Resource Efficiency', 'Alignment with IPCC on Climate Action']"
-000-892-Sasol_EU-Consuiltation-RED_Nov21.pdf,"['Energy Transition & Zero Carbon Technologies', 'Supporting the Need for Regulations', 'Renewable Energy']"
-000-850-Ceres_CEVAletter_4.21_oct2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'Energy and Resource Efficiency', 'GHG Emission Regulation']"
-000-843-basf_wd_pressrelease_DUH_20.9.21_sep2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation']"
-000-392-pdf_25102018_1_en.pdf,"['Energy Transition & Zero Carbon Technologies', 'Alignment with IPCC on Climate Action', 'Renewable Energy']"
-000-741-Airbus_Annual-Report-2019_23-11-2020.pdf,"['Communication of Climate Science', 'Alignment with IPCC on Climate Action']"
-000-484-BP_2020_CarbonPricingPrinciples_Methane_March2020.pdf,"['Emissions Trading', 'Supporting the Need for Regulations', 'Carbon Tax']"
-000-016-73_Bayer---Q1-:-D1_16319_2015-05-29_09:03.pdf,"['Communication of Climate Science', 'GHG Emission Regulation']"
-000-253-Fortum_Policy-Position_Automatic-Supply-Mechanism-EU-ETS_30-01-2017.pdf,"['Renewable Energy', 'Energy and Resource Efficiency', 'Emissions Trading', 'Carbon Tax']"
-000-239-American-Electric-Power_Get-It-Right-EPA-Website_Main-Page_05-01-2017.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation']"
-000-301-ENI_World-Economic-Forum_To-Meet-Carbon-Targets-Must-Invest-Natural-Gas_28-09-2017.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation', 'Alignment with IPCC on Climate Action']"
-000-243-CEZ_Corporate-Website_2015-Climate-Change-Agreement_17-01-2017.pdf,"['Support of UN Climate Process', 'Communication of Climate Science', 'GHG Emission Regulation', 'Carbon Tax']"
-000-817-BMW_ACEA_Fit-For-55_07-2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation']"
-000-865-AngloAmerican_2021-Climate-Report_4.pdf,"['Communication of Climate Science', 'Alignment with IPCC on Climate Action']"
-000-307-Rio-Tinto_Australian-Financial-Review_Rio-Tinto-Backs-China-ETS_04-01-2018.pdf,"['Emissions Trading', 'Energy Transition & Zero Carbon Technologies', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations']"
-000-897-Centrica_CDP2021_AccessedJan2022.pdf,"['Energy Transition & Zero Carbon Technologies', 'Emissions Trading', 'Support of UN Climate Process', 'Transparency on Legislation', 'Disclosure on Relationships', 'Alignment with IPCC on Climate Action', 'Renewable Energy', 'Energy and Resource Efficiency']"
-000-745-EON_climate-commitment-2020.pdf,"['Support of UN Climate Process', 'Communication of Climate Science', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations']"
-000-741-090166e5d24c8050.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation']"
-000-393-NRG_Energy_2018_Sustainability_Report_June_2019.pdf,"['Support of UN Climate Process', 'Communication of Climate Science', 'Alignment with IPCC on Climate Action']"
-000-243-CEZ_Euractiv_Magritte-COP21_16-01-2017.pdf,"['Emissions Trading', 'Renewable Energy']"
-000-782-Vistra_2020_SustainabilityReport_April2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations']"
-000-103-Exxon_Global_Warming_Manageable_November_23_2015.pdf,"['Communication of Climate Science', 'Alignment with IPCC on Climate Action']"
-000-743-Vale_2017-Sustainability-Report_88-90_accessedFeb21.pdf,"['Energy Transition & Zero Carbon Technologies', 'Supporting the Need for Regulations']"
-000-564-policy-submission-climate-change-authority-draft-report-160219.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation', 'Emissions Trading', 'Renewable Energy', 'Energy and Resource Efficiency']"
-000-902-United_Twitter_13-04-21.pdf,"['Land Use', 'Energy Transition & Zero Carbon Technologies']"
-000-254-Centrica_Energy_and_Climate_Change_Committee_Written_evidence_submitted_by_Centrica_June2012_10.Feb.2017.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation']"
-000-498-BHP_Industryassociationreview_2019.pdf,"['Energy Transition & Zero Carbon Technologies', 'Communication of Climate Science', 'Supporting the Need for Regulations']"
-000-079-WhiteHouse_American_Business_Climate_Pledge_July_2015.pdf,"['Energy Transition & Zero Carbon Technologies', 'Support of UN Climate Process']"
-000-717-PGE_Consultation_ECL2050_accessedNov20.pdf,"['Energy Transition & Zero Carbon Technologies', 'Emissions Trading', 'GHG Emission Regulation', 'Support of UN Climate Process', 'Alignment with IPCC on Climate Action']"
-001-023-BMW_Consultation_UK-CO2-Standards_08-22.pdf,"['Energy Transition & Zero Carbon Technologies', 'Alignment with IPCC on Climate Action']"
-000-383-Total_CDP_2018CCR_C12.3a_Response.pdf,"['GHG Emission Regulation', 'Emissions Trading', 'Carbon Tax', 'Transparency on Legislation', 'Renewable Energy', 'Energy and Resource Efficiency']"
-000-818-Uniper_Energy_Taxation_Directive_Review_2020-publicconsultationresponses-Oct2020_AccessedJuly2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'Alignment with IPCC on Climate Action']"
-000-371-Philips_Joint-Letter_Paris-Anniversary-Business-Declaration_08-08-2018.pdf,"['Energy Transition & Zero Carbon Technologies', 'Alignment with IPCC on Climate Action']"
-000-381-Sasol_CDP_Subsmission_2018_2018_07.12.18.pdf,"['Disclosure on Relationships', 'Carbon Tax']"
-000-563-AGL_Energy_Response_to_the_Climate_Change_Authority_Special_Review.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation', 'Supporting the Need for Regulations', 'Renewable Energy']"
-000-907-RTX_CDP_Climate_Questionnaire_Submittal_-_CDP_FINAL.pdf,"['Transparency on Legislation', 'GHG Emission Regulation']"
-000-173-CEMEX_CDP_Climatechange2015_PolicyEngage_May04_2016.pdf,"['Transparency on Legislation', 'Emissions Trading']"
-000-557-AESenergy_generinterview_August2020.pdf,"['Energy Transition & Zero Carbon Technologies', 'Renewable Energy']"
-000-905-RioTinto_InvestorSeminar_Oct21.pdf,"['Energy Transition & Zero Carbon Technologies', 'Support of UN Climate Process', 'Alignment with IPCC on Climate Action']"
-000-281-14_Royal-Dutch-Shell---Q7-:-D4_281960_2017-06-13_08:07.pdf,"['Energy and Resource Efficiency', 'Emissions Trading', 'Supporting the Need for Regulations', 'Renewable Energy']"
-000-067-GeneralElectricExtract_CDP2014_July_16_2015.pdf,"['Transparency on Legislation', 'Disclosure on Relationships', 'GHG Emission Regulation']"
-000-807-Revealed__ExxonMobil’s_lobbying_war_on_climate_change_legislation_–_Channel_4_News.pdf,"['Energy Transition & Zero Carbon Technologies', 'Carbon Tax']"
-000-901-BASF_CEO_Q2-2021_EarningsCallTranscript_jan2022.pdf,"['GHG Emission Regulation', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations', 'Carbon Tax']"
-000-374-BASF_CEOs_are_committed_to_climate_protection__BASFwebsite_August2018.pdf,"['Support of UN Climate Process', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations']"
-000-020-90_Suncor-Energy---Q2-:-D6_20726_2015-06-04_10:09.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation', 'Alignment with IPCC on Climate Action']"
-000-400-AustralianFinancialReview_PowerpricescouldriseifNEGfallssayenergybosses_05Aug2018.pdf,"['GHG Emission Regulation', 'Supporting the Need for Regulations']"
-000-004-12_Exxon-Mobil---Q11-:-D2_4541_2015-04-30_15:39.pdf,"['GHG Emission Regulation', 'Renewable Energy']"
-000-395-Dominion_CDP_Climate_2018.pdf,"['Energy Transition & Zero Carbon Technologies', 'Emissions Trading', 'GHG Emission Regulation', 'Carbon Tax', 'Disclosure on Relationships', 'Renewable Energy', 'Energy and Resource Efficiency']"
-000-699-SHELLE~2.PDF,"['GHG Emission Regulation', 'Supporting the Need for Regulations']"
-000-741-Lukoil_Sustainability_Report_2019.pdf,"['Energy Transition & Zero Carbon Technologies', 'Disclosure on Relationships']"
-000-699-fy2018-bluescope-sustainability-report_ManagingDirector.pdf,"['Support of UN Climate Process', 'Communication of Climate Science']"
-000-718-Shell_2020_Twitter10PointPlan_Nov2020.pdf,"['Energy Transition & Zero Carbon Technologies', 'Supporting the Need for Regulations', 'Renewable Energy']"
-000-708-178684_SSAB---Q7-:-D2_708707_2020-10-26_14:48.pdf,"['Energy Transition & Zero Carbon Technologies', 'Emissions Trading']"
-000-731-Total_2020_ClimateChangeReportQ2-4_Jan2021.pdf,"['Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations']"
-000-391-glen-2018-annual-report--.pdf,"['Energy Transition & Zero Carbon Technologies', 'Communication of Climate Science', 'Alignment with IPCC on Climate Action']"
-000-867-AngloAmerican_2021-Climate-Report.pdf,"['Energy Transition & Zero Carbon Technologies', 'Support of UN Climate Process', 'Alignment with IPCC on Climate Action']"
-000-745-Fortum_Blog_Feb21.pdf,"['Supporting the Need for Regulations', 'GHG Emission Regulation', 'Alignment with IPCC on Climate Action', 'Support of UN Climate Process']"
-000-063-Total_EU_ETS_Consultation_July_10_2015.pdf,"['GHG Emission Regulation', 'Energy and Resource Efficiency', 'Emissions Trading', 'Renewable Energy']"
-000-556-How_The_CEO_Of_A_Major_Energy_Producer_Is_Reducing_His_Company’s_Reliance_On_Coal.pdf,"['Energy Transition & Zero Carbon Technologies', 'Renewable Energy']"
-000-385-LafargeHolcim_2018_CEOAlliance_April2019.pdf,"['Energy Transition & Zero Carbon Technologies', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations']"
-000-848-Teck_CDP_response_12.3a-c_climate_change_2019_accessed_october_2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'Carbon Tax']"
-000-391-CEOClimateDialogue_LeadingU.S.BusinessesCallonCongresstoEnactaMarket-BasedApproachtoClimateChange_15May2019.pdf,"['Emissions Trading', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations', 'Carbon Tax']"
-000-430-dwnld_Exelon_CSR_(1).pdf,"['Support of UN Climate Process', 'Communication of Climate Science', 'Alignment with IPCC on Climate Action']"
-000-983-ArcelorMittalSA_ESGReport2021_p16_AccessedJun22.pdf,"['Energy Transition & Zero Carbon Technologies', 'Carbon Tax']"
-000-709-Industry_Association_Review__Alignment_on_climate_MessagefromOurCEO_October2020.pdf,"['Energy Transition & Zero Carbon Technologies', 'Support of UN Climate Process', 'Alignment with IPCC on Climate Action']"
-000-817-Enel_public_consultation_2030target_June2020_accessedJuly2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation']"
-000-804-GM_2020-Sustainability-Report_07-2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'Energy and Resource Efficiency', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations']"
-000-101-80767_RWE---Q11-:-D6_101413_2015-11-09_12:35.pdf,"['GHG Emission Regulation', 'Renewable Energy']"
-000-289-Joint-Letter_World-Economic-Forum_79-CEOs-Urge-Global-Climate-Action_20-07-2017.pdf,"['Energy Transition & Zero Carbon Technologies', 'Support of UN Climate Process']"
-000-711-CDP_BMW_2020.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation']"
-000-558-BASF_CBAMresponse_EU_1.4.20_august2020.pdf,"['Emissions Trading', 'Carbon Tax']"
-000-797-Hitachi_release_COP_26_Partner_March_2021.pdf,"['Support of UN Climate Process', 'Alignment with IPCC on Climate Action']"
-000-859-PGE_Energy_Efficiency_Directive_Review-Feb2021_AccessedJuly2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'Energy and Resource Efficiency']"
-000-745-Iberdrola_El-Pais_Galan-Spain_02-2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'Renewable Energy']"
-000-239-Speech_Remarks_to_the_United_States_Energy_Association_Dominguez__2015(1).pdf,"['GHG Emission Regulation', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations']"
-000-901-2021_07_Lettre_ouverte_Presidence_francaise_du_Conseil_de_l_UE_medias.pdf,"['Energy Transition & Zero Carbon Technologies', 'Energy and Resource Efficiency', 'Supporting the Need for Regulations']"
-000-279-Rio-Tinto_2016-Sustainability-Report_31-05-2017.pdf,"['Energy Transition & Zero Carbon Technologies', 'Support of UN Climate Process', 'Alignment with IPCC on Climate Action']"
-000-080-Valero_Energy_consultation_September_23_2015.pdf,"['GHG Emission Regulation', 'Emissions Trading', 'Renewable Energy']"
-000-748-BMW_Phaseout_Consultation_UK_July2020.pdf,"['Energy Transition & Zero Carbon Technologies', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations']"
-000-907-AGL_CDP2021_AccessedJan2022.pdf,"['Energy Transition & Zero Carbon Technologies', 'Emissions Trading', 'GHG Emission Regulation', 'Disclosure on Relationships', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations', 'Renewable Energy']"
-000-818-RWE_public_consultation_2030target_commentsJuly2020_AccessedJuly2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'Energy and Resource Efficiency', 'GHG Emission Regulation', 'Renewable Energy']"
-000-900-Airbus_2021-Annual-Report_01-2022.pdf,"['Communication of Climate Science', 'Alignment with IPCC on Climate Action']"
-000-792-lafargeholcim_politiconewsletter_cbam_21.6.21_jun21.pdf,"['GHG Emission Regulation', 'Carbon Tax']"
-000-248-Endesa_2015-Sustainability-Report_25-01-2017.pdf,"['Energy Transition & Zero Carbon Technologies', 'Energy and Resource Efficiency', 'GHG Emission Regulation']"
-000-070-NestleExtract_CDP2014_June.11.2015.pdf,"['Energy and Resource Efficiency', 'Disclosure on Relationships']"
-000-841-VW_Speech-CEO_IAA-Mobility_09-2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'Alignment with IPCC on Climate Action']"
-000-737-United-Tractors_2020-Sustainability-Report_01-2021.pdf,"['Support of UN Climate Process', 'Supporting the Need for Regulations']"
-000-382-Chevron_Pledges_Alignment_With_Paris_Bloomberg_Feb2019.pdf,"['Support of UN Climate Process', 'Supporting the Need for Regulations']"
-000-777-Moller-Maersk_Ship-Bunker_Maersk-Decarbonisation_05-2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'Emissions Trading']"
-000-832-BHP_CDP2020.pdf,"['Energy and Resource Efficiency', 'GHG Emission Regulation']"
-000-899-Exxon_Oct2021_PRGlobalEmployeeForum_Jan2022.pdf,"['GHG Emission Regulation', 'Supporting the Need for Regulations', 'Carbon Tax']"
-000-486-BP_2019_NSPSMethane_April2020.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation']"
-000-899-SuncorCDP.pdf,"['Renewable Energy', 'Disclosure on Relationships', 'GHG Emission Regulation', 'Carbon Tax']"
